Source	Target	Color	weight	Label
2501	3372	0	0.12250922118699163	25013372
586	3848	24	0.07294443580587222	5863848
2439	3469	13	0.13630325510796495	24393469
732	2925	0	0.052281549028608536	7322925
822	894	3	0.22915075009371413	822894
549	2308	23	0.05830067798064991	5492308
535	2058	33	0.05770633270195103	5352058
223	3376	23	0.0054043658185857005	2233376
1831	3909	32	0.08739770645198226	18313909
1862	2218	7	0.06623053219150238	18622218
1890	2367	33	0.10841556606518873	18902367
1907	2516	38	0.10153554444915862	19072516
1847	2531	6	0.09022617749486479	18472531
870	3867	27	0.03104432420160509	8703867
2755	3857	1	0.07526371282409107	27553857
774	2082	34	0.1472700813557569	7742082
2270	3194	22	0.10137598662009267	22703194
2354	3456	20	0.09142631610247996	23543456
225	1896	37	0.11871454436894764	2251896
222	1450	31	0.21050541550551843	2221450
39	3142	5	0.19178556915212705	393142
1874	2947	35	0.08485715086252059	18742947
884	1930	14	0.040100407986451064	8841930
2800	3848	9	0.08293532912775638	28003848
547	3393	13	0.17105490927429995	5473393
1450	3848	0	0.14179908213884732	14503848
364	1525	15	0.09482456532469216	3641525
374	2642	12	0.13352699063891132	3742642
3089	3095	32	0.12650549891252355	30893095
1344	1411	26	0.09833110818347367	13441411
2218	3057	27	0.0788384073737547	22183057
734	3460	21	0.05102307731728358	7343460
272	304	10	0.22103112233266714	272304
1221	2279	15	0.06558553085118875	12212279
861	2469	9	0.03055079661126267	8612469
18	2960	8	0.030247124385937338	182960
1294	3639	32	0.028629198346805	12943639
1107	1601	23	0.05559182017973123	11071601
656	3359	22	0.08138096944464548	6563359
228	2211	21	0.0876917869304214	2282211
3072	3158	10	0.08849943903419896	30723158
264	2925	10	0.04130793974879833	2642925
96	3201	10	0.12445294385627477	963201
333	3813	9	0.05386818926069534	3333813
822	3585	16	0.08347245105479811	8223585
1635	2419	6	0.02909800003886982	16352419
1635	2414	24	0.026768616779664526	16352414
774	2057	6	0.08890796463222991	7742057
411	1732	1	0.07902398336470223	4111732
384	2189	20	0.2499608611414455	3842189
144	2414	17	0.5174473008813365	1442414
222	2516	0	0.12739767276057523	2222516
547	2280	37	0.09761517695966057	5472280
2757	3299	27	0.4318441210515005	27573299
392	1657	37	0.043773062139079964	3921657
1749	3385	35	0.10115396778789847	17493385
392	1654	29	0.10203500196507341	3921654
1930	3299	11	0.49760777088430824	19303299
1366	3867	9	0.02524263917288538	13663867
2911	2931	26	0.2384740637079208	29112931
166	3791	14	0.09084938842379092	1663791
1635	2408	11	0.01919609798239178	16352408
464	1896	24	0.12296907773558632	4641896
565	2399	24	0.12258293462605212	5652399
155	710	37	0.08472959728844612	155710
709	3729	38	0.10604002940399125	7093729
826	3024	38	0.0144166820312483	8263024
222	1413	0	0.032131323021515265	2221413
1631	2941	7	0.052433514344194444	16312941
1575	3508	25	0.06799113310364491	15753508
132	1294	28	0.0388602845591386	1321294
52	499	5	0.07792530681098582	52499
2058	3366	15	0.10244187208724277	20583366
3009	3197	25	0.056196362078979795	30093197
2317	3682	37	0.02583285277182065	23173682
412	931	18	0.0773281731985566	412931
403	3802	11	0.018554401883935433	4033802
1544	1927	36	0.02791231939372928	15441927
86	660	22	0.14122309338086605	86660
46	1996	25	0.013520536943489392	461996
806	2584	38	0.08205535744275196	8062584
227	3492	15	0.27085479474501567	2273492
2120	3262	6	0.0567681712241471	21203262
2276	3300	8	0.12200188967553781	22763300
1357	1846	38	0.8288136864772714	13571846
1357	1845	5	0.5906463838758014	13571845
507	1470	36	0.16719297873520791	5071470
86	656	16	0.09704184084228375	86656
1109	2126	24	0.03391059462070285	11092126
1653	2501	5	0.024275454739080105	16532501
1206	1467	24	0.051078183163298284	12061467
2323	2439	10	0.07804751863511905	23232439
1654	2239	2	0.20835737441091853	16542239
1657	2678	22	0.057460644024070515	16572678
915	1450	22	0.16983402703414396	9151450
1295	2237	0	0.040886328216747134	12952237
704	2185	5	0.05315981301621152	7042185
665	3605	0	0.02120337918623297	6653605
2094	2495	11	0.03487288625629729	20942495
3009	3170	31	0.02140304449068452	30093170
1808	2501	2	0.13211036757567662	18082501
223	296	2	0.006061297627773917	223296
656	2218	5	0.1289278593823379	6562218
2082	3312	37	0.10484153804713056	20823312
1445	3663	29	0.02029046963189542	14453663
897	915	32	0.059583330078312124	897915
3522	3676	6	0.017357148399405824	35223676
1470	3372	12	0.22583266658505258	14703372
1470	2287	14	0.03771578794521602	14702287
9	1792	14	0.16819191950343837	91792
1941	3780	5	0.16424583038749535	19413780
831	3359	33	0.06008223470479695	8313359
1043	2439	14	0.07914648878729463	10432439
707	992	21	0.13092171104609102	707992
1681	3720	22	0.032047878180112364	16813720
2408	2419	19	0.01940556621480121	24082419
2408	2414	36	0.01785209171429346	24082414
2343	3095	34	0.11560768168297768	23433095
132	2344	16	0.028381333367327413	1322344
3078	3979	15	0.059192742260573146	30783979
1699	3384	10	0.1670724172960063	16993384
166	876	11	0.1300924584447697	166876
1357	1811	30	0.6537186404047624	13571811
2	1883	12	0.04596503350179553	21883
2827	3252	5	0.1254124154227175	28273252
466	3492	0	0.24159707114562537	4663492
549	1841	30	0.04803831607418916	5491841
250	2138	13	0.04773237643223447	2502138
3020	3372	0	0.1462351924581103	30203372
565	2343	25	0.026688806992548855	5652343
1155	2367	27	0.1155094632714802	11552367
2323	2409	21	0.040612539473424476	23232409
1495	2288	11	0.20161983742069986	14952288
2343	3089	5	0.024350148047116268	23433089
165	1829	5	0.5006720092957189	1651829
915	2516	8	0.1027833880080836	9152516
2308	2727	23	0.09161364689934506	23082727
69	1261	22	0.1177379153434263	691261
724	1892	10	0.020117831959793157	7241892
654	3299	11	0.35052779739618833	6543299
582	819	37	0.03801935438510438	582819
498	3094	13	0.021744566221944636	4983094
1954	2427	23	0.05440026384845063	19542427
440	1550	23	0.03437981437820486	4401550
86	3057	14	0.05934034907021119	863057
2018	2527	29	0.05920544396141412	20182527
1087	3374	10	0.036271809492769765	10873374
1888	2584	6	0.19535337563060806	18882584
1495	2270	12	0.15076215918870736	14952270
1792	2058	14	0.03542722944670817	17922058
822	2419	19	0.2428024473153089	8222419
822	2414	17	0.056569835985125654	8222414
1043	2409	11	0.041184395817685786	10432409
3359	3848	7	0.07424991765883474	33593848
341	3779	16	0.13242039555348678	3413779
1863	3648	33	0.02846626529621933	18633648
41	2596	6	0.04643430938069298	412596
2893	3608	24	0.08342248650066408	28933608
1829	1930	12	0.7087118569554182	18291930
2679	3110	32	0.3972276157287423	26793110
507	2501	37	0.1273986399963242	5072501
822	2408	8	0.04056691174432487	8222408
3210	3862	2	0.056111013433755935	32103862
2439	2971	11	0.08965524772250866	24392971
2288	2419	19	0.1836413032963799	22882419
567	1930	25	1.095161537053634	5671930
1811	3201	30	0.5877029815575958	18113201
53	895	9	0.04524930458084721	53895
132	2305	37	0.02332698542448042	1322305
1392	2138	30	0.0842658825406906	13922138
1778	2094	23	0.06123708448494816	17782094
2311	3447	5	0.126844589036591	23113447
716	2869	8	0.11908113745239982	7162869
517	2053	28	0.03273544836161131	5172053
90	2574	23	0.07691356867578006	902574
2344	2931	29	0.07804532571554207	23442931
225	466	21	0.1781474879142389	225466
518	1930	7	0.7892314226352989	5181930
225	464	5	0.1353105709539952	225464
1109	3867	27	0.0329819920355481	11093867
831	2218	15	0.09518532354994394	8312218
2582	3555	34	0.15809050268744745	25823555
2382	3009	30	0.01871225320029291	23823009
897	2138	13	0.045903521659335464	8972138
1590	3057	20	0.049656611583936756	15903057
2786	3080	8	0.028895880636099144	27863080
1392	2124	30	0.28592090745019155	13922124
97	2460	1	0.08109910973225659	972460
3915	3923	19	0.0880685309645847	39153923
132	656	34	0.03411222854253821	132656
984	2053	28	0.17469293299420507	9842053
166	1516	11	0.14556902811230601	1661516
384	894	0	0.325813124679986	384894
2124	3359	21	0.23246770996787386	21243359
228	2814	7	0.10898685694240327	2282814
894	3492	15	0.3017511459425137	8943492
897	2124	34	0.1557543358269461	8972124
648	829	22	0.41794586013008245	648829
1387	3081	32	0.03786464887211325	13873081
656	1778	8	0.04161051498936373	6561778
2344	2911	16	0.07404442387023259	23442911
225	445	5	0.11668692489829018	225445
553	1656	2	0.08476700698745637	5531656
264	3374	17	0.03916824386697449	2643374
1802	2983	33	0.01787224708025596	18022983
1559	2382	28	0.010589859417143755	15592382
1594	3977	9	0.033132663437509445	15943977
925	991	23	0.03821175670258264	925991
648	3384	16	0.19102950140002273	6483384
517	3110	12	0.11459798220426985	5173110
703	1998	14	0.03906706465090221	7031998
1590	3036	30	0.06415135198290439	15903036
2056	2185	11	0.014321527212118573	20562185
1599	3166	16	0.24503978918025385	15993166
2343	3020	32	0.027353333047916942	23433020
2527	2596	32	0.11507749304709025	25272596
1299	2323	11	0.04530542234274454	12992323
2	2900	36	0.04849053143095323	22900
1933	2527	32	0.060378229164333254	19332527
137	1094	38	0.07050025853429509	1371094
90	333	30	0.044694803430541115	90333
1984	3070	20	0.17264365980409338	19843070
1339	2951	21	0.04033142466149076	13392951
769	2996	30	0.03727683397907453	7692996
2303	3314	19	0.09200256507173342	23033314
984	3110	24	0.6115528770321756	9843110
2757	2790	38	0.7107085047609429	27572790
1930	2790	21	0.8189391902372032	19302790
1846	3201	4	0.7451160860226348	18463201
1544	3469	5	0.05731076973642872	15443469
2355	2652	30	0.04259998904748207	23552652
1498	2642	23	0.08784403194042521	14982642
250	656	24	0.03970115075243375	250656
553	1628	12	0.16201600029869032	5531628
1262	3359	5	0.13895519869347134	12623359
2189	2419	19	0.16135291073597532	21892419
2679	2680	33	0.10994454908676683	26792680
36	1792	10	0.08737509564224054	361792
52	3384	4	0.07757618707022354	523384
41	2527	32	0.2072875189370599	412527
2414	2419	36	0.027060716499410956	24142419
1289	2985	22	0.024593008863715075	12892985
2120	3852	17	0.07651846426568737	21203852
2409	3857	6	0.041233405093348295	24093857
828	3071	36	0.049711799493172865	8283071
716	2801	17	0.0815999091322025	7162801
2218	2516	5	0.15045659259510416	22182516
1946	3585	1	0.19697125843814853	19463585
2526	2827	38	0.1301495191187456	25262827
225	2288	35	0.19428262598264148	2252288
1028	2893	6	0.08895796005167414	10282893
2124	2218	33	0.368287136737275	21242218
654	784	27	0.40220862368431815	654784
688	953	0	0.13907994020320666	688953
114	3921	6	0.08640935428089457	1143921
411	3232	10	0.04553713829188986	4113232
1594	2846	2	0.030210224472977637	15942846
2185	2941	28	0.06203248857255071	21852941
1155	1890	27	0.12960780200338165	11551890
1034	1653	24	0.12670741742403271	10341653
227	1896	6	0.18150506754192766	2271896
168	3104	30	0.09774781113781483	1683104
2409	2755	37	0.05815467022228275	24092755
3332	3754	30	0.1778589707244742	33323754
1145	2185	28	0.023727759438907148	11452185
2109	3619	25	0.10641668541058542	21093619
225	2270	9	0.14527572564636887	2252270
1654	3909	2	0.13111517431017927	16543909
1467	1657	37	0.04436854850964097	14671657
1467	1654	6	0.10342308061484465	14671654
656	2800	20	0.3249588170935812	6562800
1930	2757	26	0.8278231606422423	19302757
2827	3857	33	0.1876389768588363	28273857
1000	3506	35	0.18003630336473403	10003506
384	822	0	0.47226841301406797	384822
822	1946	30	0.0398141150600644	8221946
2143	2527	15	0.110692634748399	21432527
2206	2473	15	0.046994725846444194	22062473
384	1635	15	0.0978801118223506	3841635
1778	2001	23	0.044498986251012035	17782001
132	2931	28	0.09140744903920764	1322931
1057	3122	10	0.0806701561847213	10573122
2332	3912	9	0.11813203355323765	23323912
3272	3754	21	0.09304670894766094	32723754
1577	2439	21	0.14540739104413644	15772439
2638	3063	18	0.06245761317045872	26383063
384	3807	19	0.07454571836513295	3843807
1043	1927	5	0.04465308801314765	10431927
1392	3848	27	0.09132280710318814	13923848
2053	2399	35	0.14225326241125857	20532399
517	2679	21	0.08616981893048747	5172679
828	3039	36	0.04659703691223918	8283039
464	2288	23	0.20124539469135533	4642288
958	1392	1	0.12493919471399734	9581392
1544	2325	23	0.02460439745554851	15442325
1544	2323	36	0.03281626227821142	15442323
2800	3110	11	0.09148674802482129	28003110
1946	2458	21	0.05111331127184711	19462458
502	2687	4	0.20084686184683517	5022687
1262	2218	33	0.22013987348457958	12622218
1938	3456	20	0.06826605711490148	19383456
1845	1950	13	0.4810910896125123	18451950
716	829	26	0.13811422354603148	716829
3505	3852	35	0.1319594990660848	35053852
897	3848	10	0.04974775469571858	8973848
466	1896	15	0.16189889773780936	4661896
2103	2335	36	0.05364984913663151	21032335
654	2790	26	0.5768819687946661	6542790
1707	3501	5	0.06663727079156213	17073501
3170	3358	28	0.016276901862441472	31703358
132	2911	28	0.08672155365491599	1322911
1699	2869	12	0.3151584167051474	16992869
464	2270	30	0.15048216791854924	4642270
445	2419	26	0.11029570378507948	4452419
0	3927	33	0.04918354660941829	03927
984	2679	33	0.6556767373604475	9842679
1429	2483	14	0.8254408509507001	14292483
1886	3551	17	0.060913410947518225	18863551
168	2698	23	0.060737344607802536	1682698
888	1362	8	0.07496225751556337	8881362
1938	2354	13	0.03649728092300345	19382354
1429	3561	7	0.0949000840352433	14293561
775	1206	12	0.05914068095965399	7751206
86	1450	17	0.18712217414829282	861450
1577	2409	38	0.07566369196330122	15772409
1028	2830	32	0.6388058935238423	10282830
997	2414	12	0.43516042874805405	9972414
704	1631	7	0.04493380617900315	7041631
1495	1759	23	0.09252618277856883	14951759
404	704	1	0.3509530781564091	404704
1696	2409	5	0.05897895043379165	16962409
2325	2439	21	0.05851708986957978	23252439
1029	1477	37	0.028168204462897306	10291477
1259	2774	21	0.08194573211614123	12592774
2186	3702	17	0.08732477639435668	21863702
1907	3551	27	0.09245533194999764	19073551
95	2354	21	0.1186731176934572	952354
168	1589	24	0.04244334974939652	1681589
2287	3110	11	0.13597619046715595	22873110
254	1772	4	0.28053399743193586	2541772
565	1808	37	0.15386467737321013	5651808
831	2800	38	0.1779882064377171	8312800
499	3384	26	0.11748559482606147	4993384
2456	3789	24	0.08267346647037341	24563789
507	703	21	0.15185730977860049	507703
3187	3257	17	0.032909441627326286	31873257
1946	2419	19	0.16513880204729187	19462419
654	2757	37	0.5831400675632549	6542757
222	1392	26	0.13557171996052247	2221392
2138	2344	20	0.28372483438825724	21382344
2053	2343	5	0.030971438855956494	20532343
86	2516	28	0.11324615782992355	862516
97	1956	17	0.07565740789224401	971956
2141	3562	15	0.05185883225002747	21413562
1377	1936	35	0.05409239927373273	13771936
1150	2471	15	0.05085861614528203	11502471
2901	3197	37	0.06366705206418305	29013197
1294	2495	23	0.026994318159727807	12942495
374	1498	32	0.03278648470380464	3741498
1081	2666	29	0.06740230576404883	10812666
264	732	6	0.041787180795828605	264732
1547	2237	14	0.02459537511402595	15472237
2325	2409	25	0.030449752455408232	23252409
894	1896	6	0.20220931357966257	8941896
517	2610	15	0.023943040482409653	5172610
2081	2486	4	0.12915877511689217	20812486
1404	3508	32	0.07347178179028949	14043508
1470	1707	12	0.05416028125239234	14701707
949	1034	11	0.1606730246288126	9491034
656	915	10	0.08807618175700786	656915
890	2800	20	0.09960348387472612	8902800
222	3551	34	0.11600463846071155	2223551
656	3291	0	0.09264526973687942	6563291
455	1303	3	0.06336738640019757	4551303
333	3754	10	0.06825991569529723	3333754
1495	2800	24	0.19041105307990835	14952800
1544	2971	36	0.03769690792649981	15442971
87	3318	31	0.09571310934472828	873318
1699	2801	20	0.21596113973691783	16992801
1220	3553	31	0.01299622704806289	12203553
1567	2282	18	0.06854219673880067	15672282
984	2610	24	0.12777219118758537	9842610
672	1759	16	0.04485376828766213	6721759
1559	2958	37	0.013527474902385813	15592958
2901	3170	37	0.02424834451036721	29013170
2365	3894	16	0.056558367193901	23653894
2729	3558	28	0.036016425126616916	27293558
1992	2652	27	0.03937877030851812	19922652
2330	3841	31	0.04933283199868022	23303841
1902	3081	11	0.03414348545181677	19023081
1357	2893	31	0.10674957493872198	13572893
648	2869	34	0.3603500576551725	6482869
967	2225	28	0.05859762619316648	9672225
828	3676	36	0.023089154176032863	8283676
361	3894	25	0.08377389374559739	3613894
2343	2501	25	0.022915383583391687	23432501
1110	3837	31	0.025624410729637705	11103837
1330	2168	21	0.07432927190089231	13302168
1993	2382	8	0.04037630485575874	19932382
9	3221	24	0.08343377148617251	93221
392	2678	32	0.05740935246006495	3922678
716	3259	36	0.17989296936741658	7163259
67	1783	8	0.04371210643142471	671783
991	1107	27	0.04352820733937148	9911107
1723	2471	15	0.04980835210849497	17232471
958	1308	26	0.08460387069742258	9581308
808	1425	22	0.054244321474665916	8081425
513	2367	30	0.1293127401785842	5132367
411	2741	9	0.05902702214504479	4112741
809	3332	24	0.07645058665410383	8093332
384	3194	27	0.13347913713804227	3843194
1896	2419	8	0.1122122657025302	18962419
1493	2791	1	0.023653161881911484	14932791
3824	3841	31	0.14477235008998668	38243841
2124	2800	20	0.25966070597342134	21242800
306	1601	23	0.0737059123018632	3061601
822	3492	34	0.18244670343932548	8223492
492	2336	7	0.08829077915415053	4922336
2323	3469	24	0.09041058116696192	23233469
1362	1425	22	0.14535126854681787	13621425
654	1608	3	0.7598856278680061	6541608
52	2869	34	0.14633647305023104	522869
2042	3094	23	0.034074879907083314	20423094
2287	2679	31	0.1022447645764546	22872679
829	3384	26	0.2558904715928071	8293384
1387	3617	10	0.09922336045727724	13873617
915	1392	30	0.10937814163853268	9151392
86	586	32	0.0962595893720243	86586
2456	2624	14	0.04511173623680623	24562624
1544	2932	31	0.03318855229095769	15442932
2288	3492	1	0.26347895197087146	22883492
2072	2138	11	0.09217698286942679	20722138
3754	3813	9	0.09804523116433242	37543813
250	2094	23	0.05842712409105956	2502094
392	2642	37	0.1304554987392722	3922642
775	1831	11	0.07982068096132584	7751831
2679	3095	21	0.4235513462774574	26793095
412	1368	30	0.073397820520474	4121368
1594	2182	33	0.03635407286003398	15942182
3316	3682	16	0.27637479790472913	33163682
81	374	5	0.03854788703211611	81374
666	2186	31	0.058647044205281246	6662186
2308	2681	2	0.103651003573103	23082681
1043	3469	30	0.09168363291647173	10433469
2679	3089	8	0.08921152848383848	26793089
915	3551	12	0.09359158222656797	9153551
3057	3359	20	0.04976384508581222	30573359
1559	2901	12	0.014802262054482672	15592901
446	3846	16	0.03137650772736514	4463846
1288	1477	9	0.06752395385898528	12881477
2001	3639	24	0.026875733752449536	20013639
565	3372	34	0.14268253233329303	5653372
565	2287	39	0.033471253071187465	5652287
2688	3372	7	0.06296755681982223	26883372
1811	3170	27	0.08553447818384473	18113170
2085	3678	24	0.10319815386338177	20853678
656	2138	20	0.26741731980758776	6562138
775	1810	37	0.0641885294183944	7751810
234	933	34	0.05257251400844929	234933
1577	1927	10	0.0820363496794605	15771927
1262	2800	13	0.15520953424632644	12622800
925	2488	33	0.04151293113649608	9252488
2043	2941	11	0.05419350898299174	20432941
1357	2830	38	0.7665672365059738	13572830
2859	3558	14	0.014708019625770874	28593558
110	3780	21	0.032650713698395895	1103780
648	2801	22	0.24692854460010383	6482801
991	2856	32	0.03513748539554899	9912856
69	2282	35	0.058275014365584646	692282
656	2124	4	0.2302363290824103	6562124
2774	2932	27	0.03611152902583895	27742932
1034	2053	10	0.1664731832083903	10342053
197	3067	6	0.06717644363680869	1973067
1285	2103	13	0.13840049196350623	12852103
661	1874	19	0.09049836059715047	6611874
861	1223	15	0.0373962467869281	8611223
517	3095	35	0.12219223367502269	5173095
2323	2325	23	0.03881465706095885	23232325
1950	2893	15	0.08694926562648908	19502893
227	2288	1	0.29704263566567907	2272288
228	396	10	0.08298710826639519	228396
1145	1631	5	0.02005610033588204	11451631
1993	2305	37	0.028544021026611407	19932305
949	1653	32	0.03166651788363882	9491653
517	3089	3	0.025737035263399217	5173089
1240	3057	31	0.06235910421388568	12403057
1875	2507	9	0.10598145832328885	18752507
3580	3856	38	0.008418080321606328	35803856
661	2947	9	0.052034939488949335	6612947
95	1853	24	0.08380743386425735	951853
52	2801	22	0.10027652707297184	522801
432	3559	6	0.045597093143855155	4323559
2287	2610	15	0.02840960521622217	22872610
984	3095	5	0.6520796493759184	9843095
227	2270	16	0.22211499471958487	2272270
39	2596	28	0.12375118512434825	392596
910	3080	18	0.15139760705911273	9103080
3262	3505	36	0.09789923921663653	32623505
2189	3492	20	0.23150073025539464	21893492
453	1218	32	0.1020643260864466	4531218
1043	2325	23	0.039361197813604004	10432325
1043	2323	8	0.05249823302397124	10432323
1495	2189	27	0.1771494050956528	14952189
660	3057	24	0.07172521158693546	6603057
1034	3110	27	0.5827777483315408	10343110
1724	3208	15	0.08673180172809015	17243208
984	3089	35	0.13734585599905882	9843089
292	1817	27	0.07710054449665661	2921817
2138	2931	15	0.1127805367036525	21382931
704	2056	29	0.027915734329437485	7042056
556	1324	24	0.0931597008882358	5561324
1542	2878	35	0.01515866261793005	15422878
2971	3618	11	0.048744705068387406	29713618
1550	1874	23	0.11919516028546435	15501874
1809	2109	23	0.10798541975197191	18092109
2679	3020	2	0.1002142839382512	26793020
3344	3769	10	0.07737434107364441	33443769
585	2294	11	0.04670550725656456	5852294
499	2869	20	0.22161990979901308	4992869
716	1699	24	0.09017560148748069	7161699
225	384	32	0.19128078702749643	225384
704	2043	23	0.04644206399778425	7042043
466	2288	26	0.2649561025853901	4662288
831	2138	11	0.1455597361837406	8312138
348	2486	4	0.15307779177244768	3482486
1594	2107	9	0.05064923198837418	15942107
1998	2185	15	0.020296304820674606	19982185
1429	1930	33	0.8646297766637987	14291930
1699	3259	1	0.47610213183330685	16993259
1404	1913	32	0.05047257303187118	14041913
2138	2911	23	0.10699897511395208	21382911
1321	2470	28	0.049183121388506536	13212470
499	829	32	0.2570420674430279	499829
2094	2344	28	0.04286341962497879	20942344
1983	2190	8	0.04372184814875259	19832190
1550	2947	8	0.06853508629221564	15502947
466	2270	1	0.1981221422803159	4662270
831	2124	23	0.16997970478724006	8312124
250	2001	13	0.04245707994562169	2502001
1608	2529	6	1.167673783051154	16082529
1886	1907	3	0.061880553106219593	18861907
547	1004	4	0.10887056860800096	5471004
656	2787	32	0.1920897824355026	6562787
2469	3619	7	0.04476778747797722	24693619
567	1829	29	0.8136734893243951	5671829
464	894	30	0.23047772131142907	464894
1972	2418	38	0.08862670464083809	19722418
420	984	25	0.1358810133545714	420984
81	2642	1	0.1032804172291202	812642
38	1724	18	0.03556132348364573	381724
3171	3608	21	0.07737065328709562	31713608
518	1829	7	0.5863762228792283	5181829
1950	2830	11	0.6243814863504838	19502830
1028	3219	39	0.0542982667389174	10283219
481	3024	32	0.012624417397896277	4813024
2218	3551	13	0.13700142435746973	22183551
3197	3358	30	0.04273703542427796	31973358
2211	3651	19	0.06964694753821704	22113651
2947	3605	0	0.015320360195797288	29473605
396	1628	10	0.10480891559390079	3961628
420	2399	29	0.11064853693925202	4202399
228	1628	12	0.11961928028651278	2281628
517	3020	21	0.02891126969181257	5173020
2323	2971	36	0.05946874155602086	23232971
2526	3857	34	0.037014318158931886	25263857
1028	3201	8	0.5433968025685478	10283201
445	3492	8	0.15824651599907966	4453492
1993	2958	8	0.05157664791122132	19932958
2143	2486	7	0.0628542635421975	21432486
656	3848	1	0.07353721718514718	6563848
1555	2103	13	0.2879427147551644	15552103
1031	2243	2	0.049212591565124	10312243
2516	3057	20	0.05751612174258792	25163057
3142	3185	5	0.09642519663704022	31423185
648	716	25	0.10310618873778848	648716
2344	2800	20	0.33142782975049284	23442800
39	2527	36	0.5524379811410068	392527
2126	2859	24	0.030070316767480246	21262859
1306	3840	0	0.029815701810676002	13063840
2958	3358	2	0.01817811381355485	29583358
3220	3756	27	0.09352203181538614	32203756
984	3020	30	0.1542851786619184	9843020
1664	2793	0	0.1811556239878714	16642793
2526	2755	27	0.052204164588448766	25262755
1193	1291	30	0.0075417364043921945	11931291
822	1896	6	0.12226108554486353	8221896
599	819	16	0.19693874426823543	599819
264	1087	14	0.0319780751808646	2641087
894	2288	1	0.3309262285361581	8942288
1043	2971	37	0.06030610798483776	10432971
2109	2469	15	0.043547634279363645	21092469
1034	2679	33	0.43820887667056135	10342679
2439	2827	13	0.2786255690739758	24392827
66	461	0	0.056454275647543295	66461
1559	3358	26	0.009936140865201983	15593358
1930	3781	6	0.02747710923415221	19303781
420	949	17	0.03236130267916226	420949
586	3057	31	0.04888888389068104	5863057
499	2801	20	0.15186422374169165	4992801
3081	3927	29	0.05385417083879754	30813927
1467	2678	26	0.058190346186847895	14672678
556	1972	4	0.05841167531329044	5561972
1811	3775	21	0.07538044902859325	18113775
2124	2138	30	0.19382932826910468	21242138
222	1907	34	0.11784648206649694	2221907
331	1404	14	0.049619351648303056	3311404
1259	3124	0	0.4793679077239944	12593124
894	2270	16	0.2474516068683458	8942270
829	2869	34	0.48270107766645903	8292869
2270	2550	4	0.19787351284670476	22702550
1654	1657	13	0.10212616367670811	16541657
1374	2582	2	0.21789432012083623	13742582
1234	2018	12	0.0556157731214859	12342018
1577	3469	31	0.16844054699205513	15773469
2287	3095	27	0.14498714654666092	22873095
1520	3839	30	0.08041298570833762	15203839
1059	2679	36	0.06811984437964357	10592679
648	3259	1	0.5443720413673487	6483259
831	2787	11	0.11644832847036661	8312787
1902	3617	16	0.08947214526392992	19023617
65	690	32	0.06459656595534637	65690
2800	3057	31	0.055584989195788546	28003057
155	3265	3	0.05116156088359201	1553265
1052	2774	23	0.09366397964128896	10522774
132	1778	34	0.040547164095085124	1321778
1445	1998	33	0.016305343257372366	14451998
165	3299	18	0.3515367776688439	1653299
1450	3057	20	0.09503670548553578	14503057
225	2189	34	0.1707027049200102	2252189
2287	3089	4	0.030538269014177173	22873089
2175	3903	34	0.09764065445503511	21753903
1631	2185	5	0.02305225864175297	16312185
931	1368	15	0.09574357208541895	9311368
910	918	3	0.17053965709057822	910918
1116	2206	22	0.03719511419269397	11162206
420	2343	26	0.02409044501494584	4202343
863	1295	11	0.02473713072038733	8631295
582	2489	15	0.037682390603072734	5822489
703	2941	20	0.11940238693358578	7032941
3472	3509	18	0.1758065944749322	34723509
769	3953	36	0.03486355057094028	7693953
1374	2569	16	0.16341082134683974	13742569
1294	1904	11	0.008163067696680064	12941904
2787	2800	37	0.2922586783322728	27872800
1561	3727	30	0.06816421828779257	15613727
464	822	30	0.13935291061823737	464822
875	1303	3	0.05159187466682741	8751303
1810	1831	12	0.0850580500376852	18101831
2526	2711	22	0.010930698024053522	25262711
1927	3618	37	0.036092556431280086	19273618
1993	2901	9	0.05643707076026702	19932901
848	3781	0	0.14566835845892867	8483781
1972	1973	38	0.07030006355812407	19721973
1874	3221	29	0.07574015241876178	18743221
1927	2526	37	0.03100898217043466	19272526
760	1165	23	0.04893782202191947	7601165
67	3244	25	0.12001196244623942	673244
582	1387	8	0.026846531671540465	5821387
775	2239	8	0.10480885074691457	7752239
2663	2831	34	0.018230367830635474	26632831
1470	1688	15	0.13465121560624796	14701688
2678	3909	37	0.07377112863106043	26783909
656	897	30	0.054525589151953394	656897
1170	1931	15	0.03176414385397881	11701931
666	2734	31	0.10281418655850916	6662734
52	3259	21	0.22106693996170315	523259
86	1392	5	0.12051222022538148	861392
831	3848	16	0.054291321086570615	8313848
1262	2138	34	0.11585950077100016	12622138
3562	3857	6	0.04451098133668181	35623857
174	3096	23	0.029806325319301007	1743096
1524	2893	5	0.11786276934433115	15242893
784	2529	22	0.6180515171881167	7842529
2325	3469	33	0.06778644851019583	23253469
2679	3637	31	0.11409546028804395	26793637
1262	2124	33	0.39312059161279445	12622124
39	665	30	0.04967314910462688	39665
2138	3381	20	0.18925100719799	21383381
464	2189	23	0.1768204081695846	4642189
784	1429	21	0.5175455048964694	7841429
86	3551	24	0.10311867800610555	863551
1034	2610	30	0.12176018244088882	10342610
1240	1450	7	0.19664143102083587	12401450
1145	2056	24	0.012460123374161174	11452056
1173	3297	20	0.03600634545733954	11733297
831	3825	32	0.07880824814913742	8313825
1577	2325	33	0.07231412498702158	15772325
